game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,high_danger_unblocked,assumed_danger_states,event_successful,side_of_rink,x_coord,y_coord,distance_to_net,angle_to_attacking_net,event_type,player_name_2,x_coord_2,y_coord_2,distance_to_net_2,angle_to_attacking_net_2,event_detail_1,event_detail_2,event_detail_3,frame_id_1,frame_id_2,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_10,away_position_10,away_x_10,away_y_10,away_player_7,away_position_7,away_x_7,away_y_7,away_player_8,away_position_8,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_player_7,home_position_7,home_x_7,home_y_7,home_player_8,home_position_8,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9,away_player_20,away_position_20,away_x_20,away_y_20,away_player_11,away_player_21,away_position_11,away_position_21,away_x_11,away_x_21,away_y_11,away_y_21,away_player_12,away_player_22,away_position_12,away_position_22,away_x_12,away_x_22,away_y_12,away_y_22,away_player_13,away_position_13,away_x_13,away_y_13,away_player_14,away_position_14,away_x_14,away_y_14,away_player_15,away_position_15,away_x_15,away_y_15,away_player_16,away_position_16,away_x_16,away_y_16,away_player_17,away_position_17,away_x_17,away_y_17,away_player_18,away_position_18,away_x_18,away_y_18,away_player_19,away_position_19,away_x_19,away_y_19,home_player_20,home_position_20,home_x_20,home_y_20,home_player_11,home_player_21,home_position_11,home_position_21,home_x_11,home_x_21,home_y_11,home_y_21,home_player_12,home_player_22,home_position_12,home_position_22,home_x_12,home_x_22,home_y_12,home_y_22,home_player_13,home_position_13,home_x_13,home_y_13,home_player_14,home_position_14,home_x_14,home_y_14,home_player_15,home_position_15,home_x_15,home_y_15,home_player_16,home_position_16,home_x_16,home_y_16,home_player_17,home_position_17,home_x_17,home_y_17,home_player_18,home_position_18,home_x_18,home_y_18,home_player_19,home_position_19,home_x_19,home_y_19
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,341,5 on 4,0,5,Nina Pirogova,Shot,1,1,f,1,179,42,10.0124922,92.86240523,Deflection,,,,,,Missed,f,t,3518,,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,339,5 on 4,0,5,Fanuza Kadirova,Puck Recovery,,0,t,1,196,24,19.78004044,-159.2744411,,,,,,,,,,3589,,2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,879,5 on 4,5,0,Michelle Karvinen,Puck Recovery,,0,t,1,141,19,53.44389582,116.0855998,,,,,,,,,,,,2721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,878,5 on 4,5,0,Michelle Karvinen,Play,,1,t,1,143,21,50.77647093,115.0509778,Direct,Petra Nieminen,167,46,22.27666941,80.9605172,,,,80,97,2722,Valeria Merkusheva,Goalie,181.1485903,38.78978137,Nina Pirogova,Center,172.6513234,27.08516452,Valeria Pavlova,Left Wing,156.8134295,42.06748039,Angelina Goncharenko,Defense,175.1410164,40.32681329,Yekaterina Dobrodeyeva,Center,154.3762648,27.29034478,Noora Tulus,Right Wing,162.8995161,21.06871132,Michelle Karvinen,Left Wing,140.0458394,19.16049657,Petra Nieminen,Center,155.181322,30.75209211,Susanna Tapani,Center,174.7923658,41.10657469,Jenni Hiirikoski,Defense,134.050983,43.29119978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,877,5 on 4,5,0,Petra Nieminen,Shot,1,1,f,1,178,52,14.53444185,49.18491613,Wristshot,,,,,,On Net,f,f,118,,2723,Valeria Merkusheva,Goalie,182.0771053,38.32774846,Nina Pirogova,Center,168.6029208,31.0539149,Angelina Goncharenko,Defense,177.6239349,41.19363779,Yekaterina Dobrodeyeva,Center,148.7741162,25.68378196,Valeria Pavlova,Left Wing,152.5431012,41.78734482,Noora Tulus,Right Wing,161.3530059,15.61054769,Michelle Karvinen,Left Wing,143.6439827,20.58996806,Petra Nieminen,Center,160.6256339,40.33096018,Susanna Tapani,Center,175.8429352,41.31511236,Jenni Hiirikoski,Defense,134.3445154,47.17733148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,874,5 on 4,5,0,Susanna Tapani,Puck Recovery,,0,t,1,188,8,34.51448971,178.3397176,,,,,,,,,,202,,2726,Nina Pirogova,Center,183.9326372,32.47361722,Angelina Goncharenko,Defense,178.5723051,42.77768046,Valeria Merkusheva,Goalie,183.1264351,43.13772542,Valeria Pavlova,Left Wing,170.485184,43.04119602,Yekaterina Dobrodeyeva,Center,159.2911452,28.47478062,Petra Nieminen,Center,195.164746,47.61827635,Susanna Tapani,Center,183.1705203,20.9624748,Noora Tulus,Right Wing,168.1159058,21.57106235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,873,5 on 4,5,0,Susanna Tapani,Play,,0,t,1,168,4,43.8548743,151.3895403,Indirect,Michelle Karvinen,127,2,74.05572226,123.1536059,,,,232,291,2727,Valeria Merkusheva,Goalie,185.4198773,39.23762742,Angelina Goncharenko,Defense,179.4981868,42.80113474,Valeria Pavlova,Left Wing,171.6475868,35.44816326,Yekaterina Dobrodeyeva,Center,161.6756722,20.13473554,Nina Pirogova,Center,185.1274074,23.05600253,Noora Tulus,Right Wing,179.6558393,25.29821011,Petra Nieminen,Center,197.5306642,35.1795734,Susanna Tapani,Center,178.9675637,10.13833901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,870,5 on 4,5,0,Michelle Karvinen,Play,,0,f,1,127,2,74.05572226,123.1536059,Indirect,Susanna Tapani,149,7,,,,,,298,,2730,Valeria Merkusheva,Goalie,183.9954918,39.03949668,Valeria Pavlova,Left Wing,155.4532938,35.88463393,Yekaterina Dobrodeyeva,Center,135.4822325,9.324272805,Nina Pirogova,Center,164.657964,20.00656858,Angelina Goncharenko,Defense,172.6827554,41.84383711,Petra Nieminen,Center,161.6732411,25.47512535,Susanna Tapani,Center,151.5424747,5.188190548,Noora Tulus,Right Wing,160.7611337,48.8958131,Michelle Karvinen,Left Wing,125.7805126,8.9104501,Jenni Hiirikoski,Defense,124.713277,35.12354226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,868,5 on 4,5,0,Petra Nieminen,Puck Recovery,,0,t,1,141,16,54.8292805,118.902357,,,,,,,,,,374,,2732,Valeria Merkusheva,Goalie,186.1258878,40.23991488,Angelina Goncharenko,Defense,170.5288693,39.83019707,Valeria Pavlova,Left Wing,151.706573,34.31077078,Nina Pirogova,Center,145.2541544,11.11530633,Yekaterina Dobrodeyeva,Center,131.4528944,11.03273503,Petra Nieminen,Center,141.7083812,26.99705674,Susanna Tapani,Center,150.811426,5.416793838,Michelle Karvinen,Left Wing,124.4015856,10.51176671,Noora Tulus,Right Wing,147.3723404,65.21276596,Jenni Hiirikoski,Defense,130.2718665,25.86159399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,852,4 on 5,0,5,Noora Tulus,Zone Entry,,0,t,1,125,84,76.27745407,57.03911212,Carried,Anna Shibanova,,,,,,,,859,,2748,Alexandra Vafina,Center,116.3901269,24.81425527,Anna Shibanova,Defense,115.304294,57.78623201,Valeria Pavlova,Left Wing,81.20253165,24.91139241,Anna Savonina,Defense,133.1972015,44.93676956,,,,,Petra Nieminen,Center,114.5822503,35.9713979,Noora Tulus,Right Wing,99.96229875,73.0838078,Susanna Tapani,Center,114.985977,32.23255305,Jenni Hiirikoski,Defense,88.81012145,22.72059773,Michelle Karvinen,Left Wing,116.3292337,17.90778123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,850,5 on 4,5,0,Noora Tulus,Play,,0,t,1,152,84,55.59901078,41.71911923,Indirect,Petra Nieminen,144,83,60.54130821,48.0127875,,,,892,921,2750,Anna Savonina,Defense,163.8180179,62.44389118,Anna Shibanova,Defense,155.9424443,71.72230158,Alexandra Vafina,Center,149.7594153,35.73839734,Valeria Merkusheva,Goalie,184.8733419,43.19745366,Valeria Pavlova,Left Wing,126.6737346,42.0966331,Noora Tulus,Right Wing,159.7846284,76.65034843,Petra Nieminen,Center,134.0232942,64.27260324,Michelle Karvinen,Left Wing,145.9589917,32.9959724,Susanna Tapani,Center,133.3182665,19.79890164,Jenni Hiirikoski,Defense,125.2068966,38.20689655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,849,5 on 4,5,0,Petra Nieminen,Play,,0,t,1,167,71,36.00347205,37.6656212,Direct,Susanna Tapani,166,28,27.18915225,122.2287574,,,,954,975,2751,Valeria Merkusheva,Goalie,184.5812104,42.22063608,Alexandra Vafina,Center,162.9596288,44.37056792,Anna Shibanova,Defense,177.6461366,67.61019484,Anna Savonina,Defense,179.6938533,58.53992918,Valeria Pavlova,Left Wing,141.0065208,48.52630795,Petra Nieminen,Center,149.3313274,73.47755581,Noora Tulus,Right Wing,183.6200549,72.04373395,Michelle Karvinen,Left Wing,162.4544447,30.09152426,Susanna Tapani,Center,148.6504177,21.97452261,Jenni Hiirikoski,Defense,130.3793103,43.37931035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,845,5 on 4,5,0,Michelle Karvinen,Puck Recovery,,0,t,1,186,9,33.63406012,174.8826852,,,,,,,,,,1053,,2755,Valeria Pavlova,Left Wing,175.0010923,41.97520059,Alexandra Vafina,Center,170.8718197,26.35628091,Valeria Merkusheva,Goalie,186.741872,38.24754845,Anna Shibanova,Defense,184.8271149,44.57680379,Anna Savonina,Defense,183.1833238,22.57955954,Noora Tulus,Right Wing,191.5071546,16.9679203,Michelle Karvinen,Left Wing,184.0252576,16.852227,Petra Nieminen,Center,176.7640752,44.83462833,Susanna Tapani,Center,177.2965469,18.56864472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,844,5 on 4,5,0,Michelle Karvinen,Play,,0,t,1,161,5,46.80010684,143.252529,Direct,Jenni Hiirikoski,129,41,60.01874707,91.43209618,,,,1094,1121,2756,Valeria Pavlova,Left Wing,168.1758454,39.61265446,Alexandra Vafina,Center,162.3864773,21.52462926,Valeria Merkusheva,Goalie,186.1116055,38.67048285,Anna Shibanova,Defense,182.3762477,43.1086246,Anna Savonina,Defense,180.4890983,15.37588523,Noora Tulus,Right Wing,191.3385379,19.29779783,Michelle Karvinen,Left Wing,170.6141337,10.26012569,Petra Nieminen,Center,164.6985284,37.42619836,Susanna Tapani,Center,179.7093434,13.58509713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,841,5 on 4,5,0,Jenni Hiirikoski,Play,,0,t,1,130,43,59.00211861,89.51445417,Direct,Noora Tulus,164,68,35.71064267,44.43273359,,,,1170,1197,2759,Alexandra Vafina,Center,160.9023698,33.49194955,Valeria Merkusheva,Goalie,183.4585582,40.67334291,Anna Savonina,Defense,175.2146061,30.49984604,Anna Shibanova,Defense,175.168598,43.48961788,Valeria Pavlova,Left Wing,149.0513669,44.48625095,Noora Tulus,Right Wing,172.9951698,49.74957889,Petra Nieminen,Center,163.6372849,39.89725663,Michelle Karvinen,Left Wing,135.2419575,19.95790683,Jenni Hiirikoski,Defense,130.4230357,43.99599645,Susanna Tapani,Center,177.781111,26.19680144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,838,5 on 4,5,0,Noora Tulus,Play,,0,t,1,157,64,38.55191305,56.10383344,Direct,Jenni Hiirikoski,131,48,58.26019224,84.58297789,,,,1286,1311,2762,Valeria Merkusheva,Goalie,184.5830544,41.68115732,Anna Savonina,Defense,180.0261399,41.05410336,Alexandra Vafina,Center,163.8888116,38.32969799,Anna Shibanova,Defense,166.3584343,51.27248709,Valeria Pavlova,Left Wing,149.5850056,51.47479805,Susanna Tapani,Center,181.859931,43.20694289,Noora Tulus,Right Wing,153.2522032,69.87599693,Michelle Karvinen,Left Wing,152.0117306,23.71880885,Petra Nieminen,Center,158.336399,50.3521019,Jenni Hiirikoski,Defense,130,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,837,5 on 4,5,0,Jenni Hiirikoski,Shot,0,0,f,1,131,48,58.26019224,84.58297789,Snapshot,,,,,,Missed,t,t,1311,,2763,Valeria Merkusheva,Goalie,183.8043742,42.34462199,Anna Savonina,Defense,178.9163709,40.87106402,Alexandra Vafina,Center,162.9692665,38.06427033,Anna Shibanova,Defense,166.241559,51.14858842,Valeria Pavlova,Left Wing,153.4754705,52.88108355,Noora Tulus,Right Wing,158.3746635,65.06456372,Michelle Karvinen,Left Wing,154.61284,22.7154304,Susanna Tapani,Center,180.9437625,42.96175631,Petra Nieminen,Center,155.7879992,48.72162773,Jenni Hiirikoski,Defense,130.4047619,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,836,5 on 4,5,0,Petra Nieminen,Shot,0,0,f,1,162,47,27.37243139,80.53767779,Deflection,,,,,,Blocked,t,f,1334,,2764,Valeria Merkusheva,Goalie,183.3886341,40.97274405,Anna Savonina,Defense,179.2315533,40.45181883,Alexandra Vafina,Center,164.3722473,34.67781918,Anna Shibanova,Defense,169.7054856,50.95026106,Valeria Pavlova,Left Wing,156.2000076,50.27532051,Michelle Karvinen,Left Wing,154.5299365,22.01160386,Susanna Tapani,Center,180.9916719,41.89327698,Petra Nieminen,Center,158.0857189,46.80698051,Noora Tulus,Right Wing,169.8995681,61.64012255,Jenni Hiirikoski,Defense,132.8125,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,817,4 on 5,0,5,Nelli Laitinen,Zone Entry,,0,f,1,125,5,74.17715282,120.367637,Carried,Maria Pechnikova,,,,,,,,1910,,2783,Polina Luchnikova,Center,100.6604167,28.09427083,Oxana Bratishcheva,Center,113.9140625,51.85677083,Maria Pechnikova,Defense,123.620932,10.90347633,Yelena Provorova,Defense,133.659375,48.06291667,,,,,Jenni Hiirikoski,Defense,60.03448276,52.93534483,Ronja Savolainen,Defense,68.24431818,74.81818182,Elisa Holopainen,Left Wing,92.16053763,73.90692204,Nelli Laitinen,Defense,105.0051476,6.141678106,Viivi Vainikka,Center,120.6840278,50.17013889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,815,5 on 4,5,0,Nelli Laitinen,Play,,0,f,1,178,34,13.90143877,127.6942405,Direct,Elisa Holopainen,178,55,,,,,,1979,,2785,Polina Luchnikova,Center,132.3626761,30.70246479,Oxana Bratishcheva,Center,151.2508013,38.45673077,Maria Pechnikova,Defense,155.075736,15.08155271,Yelena Provorova,Defense,161.0210714,40.80514286,Valeria Merkusheva,Goalie,183.4443694,37.81531532,Elisa Holopainen,Left Wing,146.1222826,67.17663044,Nelli Laitinen,Defense,158.3061275,8.254820261,Viivi Vainikka,Center,149.8810252,27.4232555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,813,5 on 4,5,0,Nelli Laitinen,Puck Recovery,,0,t,1,196,43,7.017834424,-85.91438322,,,,,,,,,,2030,,2787,Polina Luchnikova,Center,170.3360294,38.53823529,Oxana Bratishcheva,Center,183.6166667,46.25601852,Maria Pechnikova,Defense,182.9027778,26.01041667,Yelena Provorova,Defense,184.1261905,36.54940476,Valeria Merkusheva,Goalie,186.9540323,40.66330645,Elisa Holopainen,Left Wing,183.6179348,53.75923913,Nelli Laitinen,Defense,192.071,36.988,Viivi Vainikka,Center,182.5396552,41.58189655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,813,5 on 4,5,0,Nelli Laitinen,Play,,0,f,1,196,43,7.017834424,-85.91438322,Direct,Elisa Holopainen,185,65,,,,,,2030,,2787,Polina Luchnikova,Center,170.3360294,38.53823529,Oxana Bratishcheva,Center,183.6166667,46.25601852,Maria Pechnikova,Defense,182.9027778,26.01041667,Yelena Provorova,Defense,184.1261905,36.54940476,Valeria Merkusheva,Goalie,186.9540323,40.66330645,Elisa Holopainen,Left Wing,183.6179348,53.75923913,Nelli Laitinen,Defense,192.071,36.988,Viivi Vainikka,Center,182.5396552,41.58189655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,797,5 on 4,5,0,Minnamari Tuominen,Dump In/Out,,0,t,1,117,5,81.18035477,117.5120026,,,,,,,,,,2502,,2803,Polina Luchnikova,Center,100.3552632,22.59342105,Oxana Bratishcheva,Center,122.0626786,48.02982143,Maria Pechnikova,Defense,122.6666667,13.46212121,Yelena Provorova,Defense,137.7916667,55.95833333,,,,,Minnamari Tuominen,Defense,102.2717308,4.896858974,Ronja Savolainen,Defense,101.1353,76.46077376,Nelli Laitinen,Defense,73.38591954,39.62844828,Elisa Holopainen,Left Wing,106.90375,72.62899525,Viivi Vainikka,Center,124.45625,32.7625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,797,4 on 5,0,5,Minnamari Tuominen,Zone Entry,,0,t,1,124,3,76.06083092,121.2867282,Dumped,Maria Pechnikova,,,,,,,,2502,,2803,Polina Luchnikova,Center,100.3552632,22.59342105,Oxana Bratishcheva,Center,122.0626786,48.02982143,Maria Pechnikova,Defense,122.6666667,13.46212121,Yelena Provorova,Defense,137.7916667,55.95833333,,,,,Minnamari Tuominen,Defense,102.2717308,4.896858974,Ronja Savolainen,Defense,101.1353,76.46077376,Nelli Laitinen,Defense,73.38591954,39.62844828,Elisa Holopainen,Left Wing,106.90375,72.62899525,Viivi Vainikka,Center,124.45625,32.7625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,794,5 on 4,5,0,Minnamari Tuominen,Puck Recovery,,0,t,1,190,14,28.51753846,-177.9904462,,,,,,,,,,2594,,2806,Polina Luchnikova,Center,154.2328913,17.32341304,Oxana Bratishcheva,Center,166.38,24.35723958,Maria Pechnikova,Defense,141.1420483,8.957677949,Yelena Provorova,Defense,167.3621124,41.48866279,Valeria Merkusheva,Goalie,186.7104839,39.3783871,Minnamari Tuominen,Defense,166.2377273,9.142727273,Viivi Vainikka,Center,159.1875,27.15178571,Ronja Savolainen,Defense,133.6538462,36.18846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,3,794,5 on 4,5,0,Minnamari Tuominen,Play,,0,t,1,190,14,28.51753846,-177.9904462,Indirect,Elisa Holopainen,146,83,59.06987388,46.7149302,,,,2597,2661,2806,Polina Luchnikova,Center,154.2328913,17.32341304,Oxana Bratishcheva,Center,166.38,24.35723958,Maria Pechnikova,Defense,141.1420483,8.957677949,Yelena Provorova,Defense,167.3621124,41.48866279,Valeria Merkusheva,Goalie,186.7104839,39.3783871,Minnamari Tuominen,Defense,166.2377273,9.142727273,Viivi Vainikka,Center,159.1875,27.15178571,Ronja Savolainen,Defense,133.6538462,36.18846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
