game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,frame_id_1,frame_id_2,game_seconds,offensive_zone_event,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,clock_diff,home_1_diffx,home_2_diffx,home_3_diffx,home_4_diffx,home_5_diffx,home_6_diffx,home_1_diffy,home_2_diffy,home_3_diffy,home_4_diffy,home_5_diffy,home_6_diffy,away_1_diffx,away_2_diffx,away_3_diffx,away_4_diffx,away_5_diffx,away_6_diffx,away_1_diffy,away_2_diffy,away_3_diffy,away_4_diffy,away_5_diffy,away_6_diffy,home_1_xvelo,home_2_xvelo,home_3_xvelo,home_4_xvelo,home_5_xvelo,home_6_xvelo,home_1_yvelo,home_2_yvelo,home_3_yvelo,home_4_yvelo,home_5_yvelo,home_6_yvelo,away_1_xvelo,away_2_xvelo,away_3_xvelo,away_4_xvelo,away_5_xvelo,away_6_xvelo,away_1_yvelo,away_2_yvelo,away_3_yvelo,away_4_yvelo,away_5_yvelo,away_6_yvelo,player_diff
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,134,5 on 4,1,0,Minnamari Tuominen,Shot,f,64,32,Wristshot,,,,Blocked,t,f,1760.0,,1066,True,Maria Batalova,Center,19.350072913333292,43.29587906066667,Anna Savonina,Defense,29.065449596666724,29.46252816166667,Veronika Korzhakova,Center,46.04764478333334,32.93747641566667,Maria Sorokina,Goalie,16.98995776999999,39.404989179666664,Oxana Bratishcheva,Center,31.913598933333247,45.70478324800001,Viivi Vainikka,Center,20.62991487333332,39.271888789000016,Ronja Savolainen,Defense,31.00771718666664,41.62060754300001,Nelli Laitinen,Defense,37.78874635666668,18.320085258333336,Elisa Holopainen,Left Wing,54.680617343333324,49.435591340666676,Minnamari Tuominen,Defense,61.932852613333324,32.07418957933333,,,,,,,,,-3.0,2.0459974166667507,24.140274486666698,-2.246394740000028,-2.8208929033333447,8.445724314637715,,-0.8007849796666449,18.728322319333348,-28.698272826666667,-24.451276270333338,-24.519200337826092,,9.142909863333443,-11.985896263333416,-3.020269256666637,23.365037150000063,13.271623643333413,,-1.434189598333326,-10.522586756666662,1.854041938666665,-14.831704159000012,0.5169947130000168,,0.681999138888917,8.046758162222233,-0.7487982466666759,-0.9402976344444482,2.815241438212572,,0.26692832655554827,-6.2427741064444495,9.566090942222223,8.150425423444446,8.173066779275365,,3.0476366211111476,-3.995298754444472,-1.0067564188888791,7.788345716666687,4.423874547777804,,0.478063199444442,3.5075289188888874,-0.6180139795555549,4.943901386333337,-0.1723315710000056,,1
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,128,5 on 4,1,0,Elisa Holopainen,Puck Recovery,t,53,75,,,,,,,,1941.0,,1072,True,Maria Batalova,Center,24.785615863333334,53.15920021233333,Anna Savonina,Defense,27.115532270000045,44.47137739133335,Oxana Bratishcheva,Center,18.159086420000023,47.223406313000005,Maria Sorokina,Goalie,17.007610656666657,42.47306701633333,Veronika Korzhakova,Center,41.43641714333336,46.50199955200001,Ronja Savolainen,Defense,20.78884331333333,47.67015518666666,Nelli Laitinen,Defense,42.5784997166667,25.193630935999998,Viivi Vainikka,Center,15.91603310333332,35.748144948333334,Elisa Holopainen,Left Wing,44.37394593999997,65.521931874,,,,,,,,,,,,,-2.0,-18.92876587333336,-3.7521363833333226,-7.488303733333339,,,,1.6608881566666582,1.2343155073333314,-15.670606101000004,,,,-13.26900243666671,-6.2106628400000545,16.77477560666665,-17.325980086666647,-28.564574636666663,,-2.293955556666667,2.4593068216666936,3.8631487580000083,-12.13956302533333,4.919240502000001,,-9.46438293666668,-1.8760681916666613,-3.7441518666666695,,,,-0.8304440783333291,-0.6171577536666657,7.835303050500002,,,,-6.634501218333355,-3.1053314200000273,8.387387803333326,-8.662990043333323,-14.282287318333331,,1.1469777783333335,-1.2296534108333468,-1.9315743790000042,6.069781512666665,-2.4596202510000005,,1
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,127,5 on 4,1,0,Elisa Holopainen,Play,f,34,68,Direct,Nelli Laitinen,33.0,23.0,,,,1974.0,,1073,True,Anna Savonina,Defense,26.081880093333325,39.294839318333324,Oxana Bratishcheva,Center,20.587137483333294,46.19770473766667,Maria Sorokina,Goalie,13.971923176666621,41.14773767566668,Maria Batalova,Center,25.183683786666705,55.70746734266668,Veronika Korzhakova,Center,39.47869914999998,44.16585720299999,Ronja Savolainen,Defense,20.918990176666654,47.565692346,Nelli Laitinen,Defense,36.742276420000024,25.21491921766667,Viivi Vainikka,Center,15.406018503333314,36.01700818033334,Elisa Holopainen,Left Wing,31.07767290666669,63.557550665333316,,,,,,,,,,,,,-1.0,-0.13014686333332293,5.836223296666674,0.5100146000000052,13.296273033333279,,,-0.10446284066666323,0.021288281666670628,0.26886323200000817,-1.964381208666687,,,-1.2962642299999914,6.528394786666752,4.187163243333401,-8.176073130000049,1.9577179933333753,,-13.864360894000008,1.7263273463333206,-6.075668637333322,13.23440032633335,-2.3361423490000206,,-0.13014686333332293,5.836223296666674,0.5100146000000052,13.296273033333279,,,0.10446284066666323,-0.021288281666670628,-0.26886323200000817,1.964381208666687,,,-1.2962642299999914,6.528394786666752,4.187163243333401,-8.176073130000049,1.9577179933333753,,13.864360894000008,-1.7263273463333206,6.075668637333322,-13.23440032633335,2.3361423490000206,,1
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,125,5 on 4,1,0,Nelli Laitinen,Puck Recovery,t,26,24,,,,,,,,2021.0,,1075,True,Anna Savonina,Defense,24.362006548275872,32.89763765724138,Oxana Bratishcheva,Center,21.745362082758618,42.69106523517242,Maria Batalova,Center,17.041172751724133,49.514277830689664,Veronika Korzhakova,Center,29.44983830689651,37.78113646689656,Maria Sorokina,Goalie,15.189822537931008,40.26742216103449,Ronja Savolainen,Defense,29.225576110344832,44.82669404206895,Nelli Laitinen,Defense,28.43296765172414,23.958250549655165,Viivi Vainikka,Center,18.766000027586244,37.02459008827586,Elisa Holopainen,Left Wing,16.84220677931029,58.118733659310344,,,,,,,,,,,,,-2.0,-8.306585933678178,8.309308768275883,-3.3599815242529303,14.235466127356403,,,-2.738998303931048,-1.2566686680115033,1.007581907942516,-5.438817006022973,,,1.7198735450574532,-1.1582245994253242,-3.069249575057512,-4.266154520229804,24.288876612068975,,-6.397201661091941,-3.5066395024942523,8.366540155022982,-17.92633087577012,-3.8984350419654987,,-4.153292966839089,4.154654384137942,-1.6799907621264651,7.117733063678202,,,1.369499151965524,0.6283343340057517,-0.503790953971258,2.7194085030114863,,,0.8599367725287266,-0.5791122997126621,-1.534624787528756,-2.133077260114902,12.144438306034488,,3.1986008305459706,1.7533197512471261,-4.183270077511491,8.96316543788506,1.9492175209827494,,1
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,125,5 on 4,1,0,Nelli Laitinen,Play,t,26,24,Direct,Viivi Vainikka,21.0,40.0,,,,2022.0,2052.0,1075,True,Anna Savonina,Defense,24.362006548275872,32.89763765724138,Oxana Bratishcheva,Center,21.745362082758618,42.69106523517242,Maria Batalova,Center,17.041172751724133,49.514277830689664,Veronika Korzhakova,Center,29.44983830689651,37.78113646689656,Maria Sorokina,Goalie,15.189822537931008,40.26742216103449,Ronja Savolainen,Defense,29.225576110344832,44.82669404206895,Nelli Laitinen,Defense,28.43296765172414,23.958250549655165,Viivi Vainikka,Center,18.766000027586244,37.02459008827586,Elisa Holopainen,Left Wing,16.84220677931029,58.118733659310344,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,124,5 on 4,1,0,Viivi Vainikka,Shot,f,21,40,Snapshot,,,,On Net,f,t,2052.0,,1076,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,123,5 on 4,1,0,Viivi Vainikka,Penalty Taken,f,15,43,Roughing,Anna Savonina,,,,,,,,1077,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,123,5 on 4,1,0,Noora Tulus,Faceoff Win,t,31,21,Backhand,Yekaterina Dobrodeyeva,,,,,,,,1077,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1055,5 on 4,0,2,Anna Shibanova,Puck Recovery,t,96,18,,,,,,,,,,1345,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,1047,4 on 5,2,0,Susanna Tapani,Takeaway,t,54,116,,,,,,,,371.0,,1353,True,Anna Shibanova,Defense,48.96794610478261,168.87675965,Anna Shokhina,Right Wing,92.10294099630435,126.49335893755433,Veronika Korzhakova,Center,26.061810833043477,143.97709721956522,Nina Pirogova,Center,62.19615621869565,126.90218756086956,,,,,Susanna Tapani,Center,64.04138471478262,128.01424441,Michelle Karvinen,Left Wing,77.72222222173914,134.69444444434782,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,1046,4 on 5,2,0,Susanna Tapani,Play,t,83,119,Direct,Jenni Hiirikoski,130.0,173.0,,,,408.0,442.0,1354,True,Nina Pirogova,Center,69.20842949000001,125.60953468500001,Anna Shibanova,Defense,41.189202408,166.415270116,Anna Shokhina,Right Wing,108.11564501683334,128.00561569170833,Valeria Pavlova,Left Wing,97.03293435099998,183.17956672900002,,,,,Susanna Tapani,Center,74.58388169899999,126.44412368666666,Michelle Karvinen,Left Wing,67.58518518566667,132.200925926,Ronja Savolainen,Defense,116.81798454999999,138.31040821,,,,,,,,,,,,,,,,,-1.0,10.542496984217365,-10.13703703607247,,,,,1.5701207233333605,2.493518518347827,,,,,20.240483385217402,-50.913738588304355,82.05383418378986,34.83677813230433,,,43.26722496499998,-39.92191117844567,15.971481527856909,-56.27737916813044,,,-10.542496984217365,10.13703703607247,,,,,1.5701207233333605,2.493518518347827,,,,,-20.240483385217402,50.913738588304355,-82.05383418378986,-34.83677813230433,,,43.26722496499998,-39.92191117844567,15.971481527856909,-56.27737916813044,,,-1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1040,4 on 5,2,0,Anna Shibanova,Zone Entry,f,75,5,Carried,Jenni Hiirikoski,,,,,,594.0,,1360,True,Anna Shokhina,Right Wing,95.89601441433334,43.69668861233334,Anna Shibanova,Defense,84.68419728333333,10.593065026400001,Nina Pirogova,Center,139.72590415000002,44.759853555,Veronika Korzhakova,Center,127.122809484,25.5571067,Valeria Pavlova,Left Wing,85.93578332666667,11.038955041,Susanna Tapani,Center,80.17627538666669,42.30012450633333,Petra Nieminen,Center,101.19579105900002,45.09766085128571,Ronja Savolainen,Defense,55.59269226923075,47.162274905000004,Jenni Hiirikoski,Defense,52.562040000000025,23.79170793076923,,,,,,,,,,,,,-1.0,10.483695803333319,18.506123899333332,,,,,-10.355030601333333,-9.20985004738094,,,,,5.478219501666672,47.156964457666675,-35.06356712233335,9.106404598068956,-5.935783326666666,,14.725293439333338,-26.982363298933333,32.971010289666665,-3.4409054468965508,5.0389550409999995,,10.483695803333319,18.506123899333332,,,,,10.355030601333333,9.20985004738094,,,,,5.478219501666672,47.156964457666675,-35.06356712233335,9.106404598068956,-5.935783326666666,,-14.725293439333338,26.982363298933333,-32.971010289666665,3.4409054468965508,-5.0389550409999995,,-1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1037,5 on 4,0,2,Anna Shibanova,Play,f,43,3,Indirect,Veronika Korzhakova,20.0,5.0,,,,660.0,,1363,True,Valeria Pavlova,Left Wing,59.15300226999997,10.997594469333334,Anna Shibanova,Defense,49.92547108333329,10.756364795400001,Anna Shokhina,Right Wing,39.365685513333375,69.68860343966665,Veronika Korzhakova,Center,57.93293797999999,30.377585797666665,,,,,Anni Keisala,Goalie,14.602662960000032,38.040447019666686,Susanna Tapani,Center,47.95625466999999,16.688761270666664,Ronja Savolainen,Defense,23.946700820000046,42.15609338233334,Jenni Hiirikoski,Defense,46.09937888000002,12.078329882666669,Petra Nieminen,Center,46.71203804666666,38.11206887800001,,,,,,,,,-3.0,65.57361242666666,53.23953638900002,31.645991449230706,6.462661120000007,,,-4.2596774866666465,-28.408899580619046,-5.006181522666665,-11.713378048102562,,,36.74301214433336,34.75872620000004,100.36021863666663,69.18987150400001,,,-32.699094143,0.16329976899999998,24.92874988466665,4.8204790976666665,,,21.857870808888887,17.746512129666673,10.548663816410235,2.154220373333336,,,1.4198924955555488,9.469633193539682,1.6687271742222218,3.904459349367521,,,12.247670714777788,11.58624206666668,33.45340621222221,23.063290501333338,,,10.899698047666668,-0.054433256333333326,-8.309583294888883,-1.6068263658888888,,,1
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,1023,4 on 5,2,0,Petra Nieminen,Puck Recovery,t,2,156,,,,,,,,1091.0,,1377,True,Maria Sorokina,Goalie,13.470793660000009,159.20136268433333,Valeria Pavlova,Left Wing,7.4586919804999985,170.710001708,Veronika Korzhakova,Center,15.074859542166669,162.66610844333334,Nina Pirogova,Center,12.650321870299997,153.03436572266665,,,,,Petra Nieminen,Center,6.052855280833333,160.01018251933334,Susanna Tapani,Center,5.677584154333332,170.33836039,,,,,,,,,,,,,,,,,,,,,-8.0,-60.91633346616667,,,,,,-7.118029727666659,,,,,,-38.098691720999994,,,,,,-4.589554128000003,,,,,,7.614541683270834,,,,,,-0.8897537159583324,,,,,,4.762336465124999,,,,,,-0.5736942660000004,,,,,,-1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,458,5 on 4,0,5,Veronika Korzhakova,Faceoff Win,t,31,21,Backhand,Susanna Tapani,,,,,,,,1942,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,457,5 on 4,0,5,Valeria Pavlova,Puck Recovery,t,35,8,,,,,,,,,,1943,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,456,5 on 4,0,5,Valeria Pavlova,Play,t,37,7,Direct,Anna Shibanova,64.0,4.0,,,,,,1944,True,Veronika Korzhakova,Center,33.50085834545453,25.282514287727277,Valeria Pavlova,Left Wing,41.595767445454555,13.761424106363638,Anna Shibanova,Defense,66.1766083409091,12.120398785454546,Nina Pirogova,Center,52.237101904545426,36.15007178272727,Anna Shokhina,Right Wing,22.655180031818162,21.328295313636367,Anni Keisala,Goalie,16.716045572727268,38.51021071636364,Ronja Savolainen,Defense,23.90375187272727,26.721853445909094,Susanna Tapani,Center,46.92972118181817,23.797236450454545,Michelle Karvinen,Left Wing,49.25617555000002,35.80071523045455,Jenni Hiirikoski,Defense,39.80935619545457,17.437561314999996,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,455,5 on 4,0,5,Anna Shibanova,Play,f,70,10,Indirect,Anna Shokhina,8.0,29.0,,,,102.0,,1945,True,Veronika Korzhakova,Center,28.515266406666683,29.940134117333336,Valeria Pavlova,Left Wing,45.747655976666636,11.138950356666669,Anna Shibanova,Defense,69.74634261333333,16.238892227,Nina Pirogova,Center,49.43114438333339,37.653777426000005,Anna Shokhina,Right Wing,14.54498362000001,27.453981914666667,Anni Keisala,Goalie,17.434174173333304,39.21539950333333,Susanna Tapani,Center,58.83800205000003,22.20409641466666,Jenni Hiirikoski,Defense,41.883324619999996,19.285081174000002,Ronja Savolainen,Defense,17.51891419333336,29.01868720933333,Michelle Karvinen,Left Wing,51.078796513333316,36.907553745,,,,,,,,,-1.0,-0.7181286006060361,-34.93425017727276,5.04639656181817,31.737261356666664,-11.269440317878747,,0.7051887869696927,-4.517757031242432,-4.512155276454543,-6.782028021121221,19.469992430000005,,4.985591938787849,-4.15188853121208,-3.5697342724242276,2.8059575212120365,8.110196411818151,,4.657619829606059,-2.622473749696969,4.118493441545455,1.5037056432727383,6.125686601030299,,-0.7181286006060361,-34.93425017727276,5.04639656181817,31.737261356666664,-11.269440317878747,,-0.7051887869696927,4.517757031242432,4.512155276454543,6.782028021121221,-19.469992430000005,,4.985591938787849,-4.15188853121208,-3.5697342724242276,2.8059575212120365,8.110196411818151,,-4.657619829606059,2.622473749696969,-4.118493441545455,-1.5037056432727383,-6.125686601030299,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,434,4 on 5,5,0,Anna Shibanova,Zone Entry,f,76,45,Carried,Jenni Hiirikoski,,,,,,,,1966,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,409,5 on 4,0,5,Alexandra Vafina,Dump In/Out,f,77,38,,,,,,,,1484.0,,1991,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,409,4 on 5,5,0,Alexandra Vafina,Zone Entry,f,75,36,Dumped,Nelli Laitinen,,,,,,1484.0,,1991,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,400,5 on 4,0,5,Nina Pirogova,Puck Recovery,t,61,81,,,,,,,,1764.0,,2000,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,399,5 on 4,0,5,Nina Pirogova,Play,f,65,84,Direct,Anna Shokhina,41.0,74.0,,,,1791.0,,2001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,392,5 on 4,0,5,Anna Shokhina,Puck Recovery,t,88,6,,,,,,,,1996.0,,2008,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,384,4 on 5,5,0,Anna Shokhina,Zone Entry,t,76,56,Carried,Nelli Laitinen,,,,,,2249.0,,2016,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,383,5 on 4,0,5,Anna Shokhina,Shot,f,52,50,Snapshot,,,,Blocked,t,f,2278.0,,2017,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,381,5 on 4,0,5,Fanuza Kadirova,Puck Recovery,t,46,40,,,,,,,,2325.0,,2019,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,380,5 on 4,0,5,Fanuza Kadirova,Shot,f,40,52,Snapshot,,,,Missed,f,f,2357.0,,2020,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,377,5 on 4,0,5,Nina Pirogova,Puck Recovery,t,30,2,,,,,,,,2453.0,,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,377,5 on 4,0,5,Nina Pirogova,Play,f,24,2,Indirect,Alexandra Vafina,16.0,34.0,,,,2453.0,,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,372,5 on 4,0,5,Nina Pirogova,Puck Recovery,t,3,57,,,,,,,,2599.0,,2028,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,369,5 on 4,0,5,Anna Shokhina,Puck Recovery,t,4,66,,,,,,,,2661.0,,2031,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,367,5 on 4,0,5,Anna Shokhina,Puck Recovery,t,14,57,,,,,,,,2757.0,,2033,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,367,5 on 4,0,5,Anna Shokhina,Play,t,14,57,Indirect,Nina Pirogova,2.0,53.0,,,,2757.0,2805.0,2033,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,359,5 on 4,0,5,Nina Pirogova,Play,t,47,11,Direct,Angelina Goncharenko,52.0,74.0,,,,2991.0,3022.0,2041,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,356,5 on 4,0,5,Angelina Goncharenko,Shot,f,34,75,Snapshot,,,,Blocked,t,f,3062.0,,2044,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,354,5 on 4,0,5,Alexandra Vafina,Puck Recovery,t,9,32,,,,,,,,3136.0,,2046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,354,5 on 4,0,5,Alexandra Vafina,Play,t,9,32,Direct,Fanuza Kadirova,20.0,13.0,,,,3136.0,3167.0,2046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,352,5 on 4,0,5,Fanuza Kadirova,Play,t,30,1,Direct,Anna Shokhina,60.0,17.0,,,,3202.0,3228.0,2048,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
