game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,923,5 on 4,0,1,Amanda Kessel,Puck Recovery,t,187,17,,,,,,,,1477,Emma Maltais,Center,167.9969403,49.20267191,Mich Zandee-Hart,Defense,183.7090895,58.99588973,Laura Stacey,Center,154.0845145,43.75455765,Jocelyne Larocque,Defense,178.5887415,45.79913069,Ann-Renee Desbiens,Goalie,184.3753486,44.33839992,Abby Roque,Center,172.3830887,49.24212122,Kelly Pannek,Center,163.6071613,28.0764281,Alex Carpenter,Left Wing,174.5981121,61.05430468,Amanda Kessel,Center,188.2478895,61.05709526,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,922,5 on 4,0,1,Amanda Kessel,Play,t,187,12,Indirect,Alex Carpenter,193,10,,,,1478,Emma Maltais,Center,167.2403089,54.06949773,Mich Zandee-Hart,Defense,176.3839183,67.78309378,Laura Stacey,Center,155.7916968,48.89291363,Jocelyne Larocque,Defense,177.7939435,47.85312615,Ann-Renee Desbiens,Goalie,180.7383888,43.08996141,Abby Roque,Center,169.2986139,51.10206241,Kelly Pannek,Center,156.7238064,31.56660187,Amanda Kessel,Center,176.1421099,70.28039642,Alex Carpenter,Left Wing,184.7669314,60.4792179,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,919,5 on 4,0,1,Alex Carpenter,Play,t,173,7,Direct,Megan Keller,128,16,,,,1481,Emma Maltais,Center,157.9668723,52.47391298,Mich Zandee-Hart,Defense,172.8121566,56.88003362,Laura Stacey,Center,167.4728953,43.7730594,Jocelyne Larocque,Defense,177.7746195,45.30470864,,,,,Abby Roque,Center,168.0183372,44.52462798,Alex Carpenter,Left Wing,157.4415226,76.38053855,Amanda Kessel,Center,177.506178,57.43525342,Megan Keller,Defense,125.9791176,61.2082965,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,917,5 on 4,0,1,Megan Keller,Play,t,135,42,Direct,Alex Carpenter,144,17,,,,1483,Emma Maltais,Center,148.9152314,43.61901914,Mich Zandee-Hart,Defense,173.2738634,49.42637729,Laura Stacey,Center,167.3156934,42.29870256,Jocelyne Larocque,Defense,178.3083481,36.12693639,Ann-Renee Desbiens,Goalie,184.2232546,42.09713997,Abby Roque,Center,162.9785305,44.45283006,Alex Carpenter,Left Wing,147.4656157,71.23937368,Megan Keller,Defense,135.5829857,41.13024152,Kelly Pannek,Center,151.6510846,16.05986118,Amanda Kessel,Center,180.4078089,42.3568823,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,915,5 on 4,0,1,Alex Carpenter,Play,t,155,20,Direct,Kelly Pannek,168,63,,,,1485,Emma Maltais,Center,157.3761878,49.25990606,Mich Zandee-Hart,Defense,170.5301075,54.17925478,Laura Stacey,Center,161.4127844,60.48643973,Jocelyne Larocque,Defense,176.167114,37.90640673,Ann-Renee Desbiens,Goalie,185.0251317,42.98151451,Abby Roque,Center,168.8006641,47.38374568,Alex Carpenter,Left Wing,157.4058401,62.56111085,Megan Keller,Defense,139.1170954,33.21722498,Kelly Pannek,Center,161.6886213,21.46864744,Amanda Kessel,Center,182.2778798,44.80155149,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,914,5 on 4,0,1,Kelly Pannek,Shot,f,170,67,Wristshot,,,,Blocked,t,f,1486,Emma Maltais,Center,167.0244022,43.91120013,Mich Zandee-Hart,Defense,175.2490253,49.88169954,Jocelyne Larocque,Defense,178.0597512,33.27359483,Ann-Renee Desbiens,Goalie,185.7054011,40.05090866,Laura Stacey,Center,166.3674972,59.21450698,Abby Roque,Center,174.2028923,45.44138536,Kelly Pannek,Center,167.2875481,23.86337894,Amanda Kessel,Center,181.6260416,39.86790246,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,2,913,4 on 5,1,0,Jocelyne Larocque,Puck Recovery,t,20,25,,,,,,,,1487,Emma Maltais,Center,178.3391709,41.2896952,Jocelyne Larocque,Defense,183.2573161,27.00208691,Ann-Renee Desbiens,Goalie,185.3009837,39.14649225,Laura Stacey,Center,167.1958751,50.80622871,Mich Zandee-Hart,Defense,181.4413117,43.7050139,Abby Roque,Center,179.4535074,42.98226152,Kelly Pannek,Center,176.5009695,23.28109145,Amanda Kessel,Center,183.1724263,37.79712727,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,2,912,4 on 5,1,0,Jocelyne Larocque,Dump In/Out,f,14,19,,,,,,,,1488,Emma Maltais,Center,173.7743951,35.27968055,Mich Zandee-Hart,Defense,182.1215523,43.42587032,Jocelyne Larocque,Defense,190.126988,22.49909627,Ann-Renee Desbiens,Goalie,184.5403205,39.51788363,Laura Stacey,Center,163.8435403,39.22197629,Abby Roque,Center,177.6471154,40.84384724,Kelly Pannek,Center,183.826566,16.84742986,Amanda Kessel,Center,183.6049993,35.34271382,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,904,5 on 4,0,1,Alex Carpenter,Puck Recovery,t,21,63,,,,,,,,1496,,,,,,,,,,,,,,,,,,,,,Alex Carpenter,Left Wing,14.79719275,19.7526879,Maddie Rooney,Goalie,11.96971424,38.75688214,Kelly Pannek,Center,50.66787703,18.98613083,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,902,5 on 4,0,1,Alex Carpenter,Play,t,13,62,Indirect,Amanda Kessel,114,74,,,,1498,Laura Stacey,Center,41.46629454,14.38745776,Marie-Philip Poulin,Center,79.10001549,43.78740601,Mich Zandee-Hart,Defense,91.55334754,69.79380741,,,,,,,,,Alex Carpenter,Left Wing,12.56509853,16.00032478,Maddie Rooney,Goalie,11.7575523,39.95120678,Kelly Pannek,Center,32.30688511,25.67794742,Megan Keller,Defense,43.71827512,29.06490654,Abby Roque,Center,36.5,40,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,899,5 on 4,0,1,Amanda Kessel,Play,t,78,80,Indirect,Kelly Pannek,95,71,,,,1501,Marie-Philip Poulin,Center,82.21252296,16.02911851,Mich Zandee-Hart,Defense,113.7273992,51.67523344,Laura Stacey,Center,46.19788529,58.6583648,,,,,,,,,Amanda Kessel,Center,81.04904896,13.87659241,Megan Keller,Defense,86.01189201,44.99453972,Kelly Pannek,Center,77.34665757,35.9668527,Abby Roque,Center,67.69744015,62.98795286,Alex Carpenter,Left Wing,60.08883167,28.34275278,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,896,4 on 5,1,0,Kelly Pannek,Zone Entry,t,125,80,Carried,Mich Zandee-Hart,,,,,,1504,Marie-Philip Poulin,Center,109.1793301,12.36119245,Mich Zandee-Hart,Defense,145.3578469,41.19451977,Ashton Bell,Defense,145.5988142,19.91858472,Ann-Renee Desbiens,Goalie,183.8698333,38.89667394,,,,,Kelly Pannek,Center,138.5513441,10.81634459,Abby Roque,Center,133.5112568,56.42762796,Alex Carpenter,Left Wing,126.2549514,21.49304879,Megan Keller,Defense,127.5122363,11.52699382,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,896,5 on 4,0,1,Kelly Pannek,Play,t,137,82,Direct,Alex Carpenter,137,63,,,,1504,Marie-Philip Poulin,Center,109.1793301,12.36119245,Mich Zandee-Hart,Defense,145.3578469,41.19451977,Ashton Bell,Defense,145.5988142,19.91858472,Ann-Renee Desbiens,Goalie,183.8698333,38.89667394,,,,,Kelly Pannek,Center,138.5513441,10.81634459,Abby Roque,Center,133.5112568,56.42762796,Alex Carpenter,Left Wing,126.2549514,21.49304879,Megan Keller,Defense,127.5122363,11.52699382,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,894,5 on 4,0,1,Alex Carpenter,Shot,f,157,50,Wristshot,,,,Missed,f,f,1506,Marie-Philip Poulin,Center,152.1667626,30.36534516,Mich Zandee-Hart,Defense,175.0233986,46.06847122,Ashton Bell,Defense,177.4352282,33.80353746,Ann-Renee Desbiens,Goalie,180.0001864,41.07817462,Brianne Jenner,Center,160.8831962,39.92558567,Kelly Pannek,Center,179.480217,30.32119198,Abby Roque,Center,178.6399913,54.91478326,Alex Carpenter,Left Wing,166.376731,41.11772791,Megan Keller,Defense,162.6317498,26.96289514,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,2,891,4 on 5,1,0,Brianne Jenner,Puck Recovery,t,15,56,,,,,,,,1509,Marie-Philip Poulin,Center,167.9027765,59.10804577,Mich Zandee-Hart,Defense,189.0325373,60.75933187,Ashton Bell,Defense,181.6707025,49.30848094,Ann-Renee Desbiens,Goalie,185.8771989,44.41780556,Brianne Jenner,Center,174.1696046,67.81661509,Kelly Pannek,Center,194.71628,46.60693117,Abby Roque,Center,192.6988414,59.95657404,Alex Carpenter,Left Wing,179.4498169,66.02937489,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,2,889,4 on 5,1,0,Brianne Jenner,Play,t,55,78,Direct,Ashton Bell,63,40,,,,1511,Marie-Philip Poulin,Center,128.4116439,54.97726666,Brianne Jenner,Center,135.4353701,76.17508281,Ashton Bell,Defense,134.447548,45.15798714,,,,,,,,,Alex Carpenter,Left Wing,142.9480086,73.36918014,Lee Stecklein,Defense,110.4319748,66.60620272,Megan Keller,Defense,106.2967786,52.43090602,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,2,887,4 on 5,1,0,Ashton Bell,Play,t,92,42,Direct,Marie-Philip Poulin,107,26,,,,1513,Marie-Philip Poulin,Center,99.5552757,24.59204877,Brianne Jenner,Center,93.2532401,57.76645273,Ashton Bell,Defense,100.3558158,40.26863274,,,,,,,,,Alex Carpenter,Left Wing,98.02346602,56.1404875,Lee Stecklein,Defense,80.64804299,50.2910184,Megan Keller,Defense,81.039965,34.78342005,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,2,886,5 on 4,0,1,Marie-Philip Poulin,Zone Entry,t,126,21,Carried,Megan Keller,,,,,,1514,Marie-Philip Poulin,Center,73.82052812,19.98061785,Brianne Jenner,Center,68.22758871,47.03453651,Ashton Bell,Defense,72.36260276,38.39869473,,,,,,,,,Alex Carpenter,Left Wing,71.52961657,49.41208305,Lee Stecklein,Defense,58.15141926,46.12786023,Megan Keller,Defense,60.70442213,29.94065283,Maddie Rooney,Goalie,12.63962223,36.8957137,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,2,884,4 on 5,1,0,Marie-Philip Poulin,Shot,f,161,22,Snapshot,,,,On Net,f,f,1516,Marie-Philip Poulin,Center,34.29725382,26.83559961,Brianne Jenner,Center,21.05029043,44.93193653,Ashton Bell,Defense,23.84419002,27.14002193,,,,,,,,,Alex Carpenter,Left Wing,28.13710041,36.03824989,Lee Stecklein,Defense,22.47787731,42.00461353,Megan Keller,Defense,28.51100132,26.35223006,Maddie Rooney,Goalie,15.42047187,38.56912745,Kelly Pannek,Center,47.64,33.72,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,2,882,4 on 5,1,0,Sarah Fillier,Faceoff Win,t,169,21,Backhand,Jesse Compher,,,,,,1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,2,881,4 on 5,1,0,Renata Fast,Puck Recovery,t,152,19,,,,,,,,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,2,881,4 on 5,1,0,Renata Fast,Shot,f,154,21,Wristshot,,,,Blocked,t,f,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,880,5 on 4,0,1,Jesse Compher,Puck Recovery,t,46,62,,,,,,,,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,2,878,4 on 5,1,0,Sarah Fillier,Puck Recovery,t,146,22,,,,,,,,1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,2,878,4 on 5,1,0,Sarah Fillier,Dump In/Out,f,149,22,,,,,,,,1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,876,5 on 4,0,1,Jincy Dunne,Puck Recovery,t,24,80,,,,,,,,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,2,875,5 on 4,0,1,Jincy Dunne,Play,t,22,80,Indirect,Cayla Barnes,2,28,,,,1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,985,4 on 4,2,0,Noora Tulus,Puck Recovery,t,137,84,,,,,,,,1415,Emily Clark,Center,149.6402456,14.77975907,Renata Fast,Defense,170.9407783,30.89560807,Jocelyne Larocque,Defense,176.6251685,46.60424419,Blayre Turnbull,Center,155.667118,33.50595043,Ann-Renee Desbiens,Goalie,184.0921083,40.74530073,Jincy Dunne,Defense,148.5889294,10.84444575,Hilary Knight,Center,188.041758,57.27012754,Kendall Coyne Schofield,Center,159.1636644,31.6058484,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,983,4 on 4,2,0,Elisa Holopainen,Puck Recovery,t,133,61,,,,,,,,1417,Renata Fast,Defense,177.3698254,43.54239117,Blayre Turnbull,Center,162.4780405,58.42789747,Ann-Renee Desbiens,Goalie,185.4164379,43.67053743,Jocelyne Larocque,Defense,196.171385,60.95148253,Emily Clark,Center,161.2981986,37.07059361,Kendall Coyne Schofield,Center,162.7795673,45.95976345,Hilary Knight,Center,197.759868,62.94531696,Jincy Dunne,Defense,165.2749091,22.02681818,Hannah Brandt,Center,159.2290531,72.93733611,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,982,4 on 4,2,0,Elisa Holopainen,Shot,f,158,47,Snapshot,,,,On Net,t,f,1418,Renata Fast,Defense,173.3468089,48.00545629,Blayre Turnbull,Center,158.6063979,72.18127392,Ann-Renee Desbiens,Goalie,183.8826461,44.58252206,Jocelyne Larocque,Defense,190.092056,61.21842461,Emily Clark,Center,159.0909952,48.19623634,Kendall Coyne Schofield,Center,157.8055445,53.02239786,Hilary Knight,Center,196.3617764,67.16258742,Hannah Brandt,Center,162.4223402,71.23951916,Jincy Dunne,Defense,150.7900433,27.2288961,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,979,4 on 4,0,2,Alexandra Vafina,Puck Recovery,t,5,26,,,,,,,,1421,Renata Fast,Defense,177.0544516,37.57874422,Blayre Turnbull,Center,173.3605929,45.09100611,Jocelyne Larocque,Defense,177.7787624,43.25685047,Ann-Renee Desbiens,Goalie,182.0265738,41.28582357,Emily Clark,Center,171.5980419,34.18996,Kendall Coyne Schofield,Center,165.7470166,40.43082248,Hannah Brandt,Center,175.048529,47.54756309,Hilary Knight,Center,180.6427841,43.30481767,Jincy Dunne,Defense,168.1951691,25.00144928,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,975,4 on 4,0,2,Alexandra Vafina,Play,t,5,29,Indirect,Angelina Goncharenko,8,65,,,,1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,973,4 on 4,0,2,Angelina Goncharenko,Play,t,30,70,Direct,Fanuza Kadirova,60,72,,,,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,964,4 on 4,2,0,Fanuza Kadirova,Zone Entry,t,124,8,Carried,Sanni Rantala,,,,,,1436,Emily Clark,Center,173.243976,42.38746059,Renata Fast,Defense,199.7697688,53.5682369,Jocelyne Larocque,Defense,183.7581163,64.10822778,Blayre Turnbull,Center,170.584128,59.23240883,Ann-Renee Desbiens,Goalie,185.8611498,42.7711819,Hilary Knight,Center,183.2993877,69.64870602,Kendall Coyne Schofield,Center,200.8091338,56.18313607,Jincy Dunne,Defense,174.3052912,35.04189374,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,962,4 on 4,0,2,Fanuza Kadirova,Play,t,148,21,Direct,Oxana Bratishcheva,139,19,,,,1438,Emily Clark,Center,191.8147889,24.18416804,Renata Fast,Defense,193.5041602,27.92392771,Jocelyne Larocque,Defense,182.5894458,42.96248737,Blayre Turnbull,Center,175.3113268,33.94096914,Ann-Renee Desbiens,Goalie,185.552948,40.09978649,Hilary Knight,Center,195.3183495,55.7368558,Kendall Coyne Schofield,Center,196.2611064,41.33302481,Jincy Dunne,Defense,193.8700858,24.84969621,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,960,4 on 4,0,2,Oxana Bratishcheva,Play,t,170,25,Direct,Anna Savonina,185,49,,,,1440,Emily Clark,Center,182.2280248,10.96934306,Renata Fast,Defense,187.1375104,18.19756238,Jocelyne Larocque,Defense,176.510695,24.48300332,Blayre Turnbull,Center,167.5843453,13.40040741,Ann-Renee Desbiens,Goalie,186.032877,39.71826365,Hilary Knight,Center,196.5484995,37.79506745,Kendall Coyne Schofield,Center,180.2289337,17.7514292,Jincy Dunne,Defense,175.8582521,11.38848573,Hannah Brandt,Center,159.2857494,22.19923731,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,959,4 on 4,0,2,Anna Savonina,Shot,f,186,48,Snapshot,,,,On Net,f,f,1441,Jocelyne Larocque,Defense,167.2325346,25.82166698,Blayre Turnbull,Center,150.5738365,13.93386414,Ann-Renee Desbiens,Goalie,188.1647996,40.32836139,,,,,,,,,Kendall Coyne Schofield,Center,166.8205232,17.44546018,Jincy Dunne,Defense,168.5265086,8.881335063,Hannah Brandt,Center,144.6086454,19.30915063,Cayla Barnes,Defense,122.1314438,6.841089041,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,956,4 on 4,2,0,Elisa Holopainen,Puck Recovery,t,37,84,,,,,,,,1444,Blayre Turnbull,Center,84.70523193,12.66542293,,,,,,,,,,,,,,,,,Hannah Brandt,Center,88.29769557,41.88140877,Cayla Barnes,Defense,79.85453262,10.22388446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,956,4 on 4,2,0,Elisa Holopainen,Play,t,37,84,Indirect,Nelli Laitinen,26,85,,,,1444,Blayre Turnbull,Center,84.70523193,12.66542293,,,,,,,,,,,,,,,,,Hannah Brandt,Center,88.29769557,41.88140877,Cayla Barnes,Defense,79.85453262,10.22388446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,954,4 on 4,2,0,Nelli Laitinen,Play,t,12,75,Direct,Sanni Rantala,5,50,,,,1446,Blayre Turnbull,Center,77.66414581,35.40745091,Emily Clark,Center,103.187326,35.59654391,Jocelyne Larocque,Defense,106.3547531,61.11506712,,,,,,,,,Hannah Brandt,Center,81.21388917,59.57594603,Jincy Dunne,Defense,81.35271587,25.40557471,Amanda Kessel,Center,104.1582838,46.13714094,,,,,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,951,4 on 4,2,0,Sanni Rantala,Play,f,28,41,Direct,Nelli Laitinen,47,66,,,,1449,Emily Clark,Center,70.61315522,66.19950692,Blayre Turnbull,Center,61.11006444,72.06373243,Jocelyne Larocque,Defense,48.79913861,67.01591761,,,,,,,,,Hannah Brandt,Center,66.61452792,67.66645707,Jincy Dunne,Defense,48.46987463,64.93096198,Amanda Kessel,Center,58.48609206,56.63378029,Hilary Knight,Center,74.31428688,40.99628619,Cayla Barnes,Defense,34.37632598,49.55865372,,,,,Maddie Rooney,Goalie,18.62598988,46.43472589,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,948,4 on 4,0,2,Polina Luchnikova,Puck Recovery,t,116,9,,,,,,,,1452,Jocelyne Larocque,Defense,9.915175206,65.38058584,,,,,,,,,,,,,,,,,Hannah Brandt,Center,31.26581634,47.20816963,Cayla Barnes,Defense,4.14429249,52.5333712,Maddie Rooney,Goalie,15.65310948,42.48980839,Jincy Dunne,Defense,11.47513105,66.62657554,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,947,4 on 4,0,2,Polina Luchnikova,Dump In/Out,t,114,11,,,,,,,,1453,Jocelyne Larocque,Defense,7.102985761,59.17587455,Emma Maltais,Center,33.91222762,44.15139903,,,,,,,,,,,,,Hannah Brandt,Center,23.06619266,32.74544072,Cayla Barnes,Defense,4.379015664,38.21664311,Maddie Rooney,Goalie,11.94440962,41.52135581,Jincy Dunne,Defense,4.037171422,58.7754433,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,947,4 on 4,2,0,Polina Luchnikova,Zone Entry,t,124,40,Dumped,Sanni Rantala,,,,,,1453,Jocelyne Larocque,Defense,7.102985761,59.17587455,Emma Maltais,Center,33.91222762,44.15139903,,,,,,,,,,,,,Hannah Brandt,Center,23.06619266,32.74544072,Cayla Barnes,Defense,4.379015664,38.21664311,Maddie Rooney,Goalie,11.94440962,41.52135581,Jincy Dunne,Defense,4.037171422,58.7754433,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,944,4 on 4,0,2,Oxana Bratishcheva,Puck Recovery,t,166,75,,,,,,,,1456,Emma Maltais,Center,69.73743966,21.88913144,Laura Stacey,Center,73.44544435,11.96999569,Mich Zandee-Hart,Defense,123.145536,47.12168839,,,,,,,,,Hannah Brandt,Center,74.94042525,20.43513638,Kendall Coyne Schofield,Center,90.76212137,54.32905637,Cayla Barnes,Defense,66.65952662,27.49651678,Hilary Knight,Center,119.7711839,74.0560129,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,942,4 on 4,0,2,Oxana Bratishcheva,Play,t,156,81,Direct,Yelena Provorova,131,54,,,,1458,Emma Maltais,Center,120.299217,31.09507845,Mich Zandee-Hart,Defense,140.1180142,39.48172879,,,,,,,,,,,,,Hannah Brandt,Center,118.2331283,29.77292663,Kendall Coyne Schofield,Center,123.908569,38.21637181,Cayla Barnes,Defense,101.9062696,45.62264653,Hilary Knight,Center,127.2163029,61.326082,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,940,4 on 4,0,2,Yelena Provorova,Shot,f,154,40,Snapshot,,,,On Net,t,f,1460,Emma Maltais,Center,165.6159054,44.63781038,Mich Zandee-Hart,Defense,165.8343819,54.24454243,Ann-Renee Desbiens,Goalie,180.7048383,43.88167729,Laura Stacey,Center,146.5719453,31.90709114,,,,,Hannah Brandt,Center,143.9169826,48.52320236,Kendall Coyne Schofield,Center,164.6371658,45.66001391,Hilary Knight,Center,162.1557877,62.56140876,Lee Stecklein,Defense,153.3892644,54.29790565,,,,,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,938,4 on 5,0,2,Yelena Provorova,Puck Recovery,t,167,1,,,,,,,,1462,Emma Maltais,Center,173.6675342,45.56441652,Mich Zandee-Hart,Defense,152.9488578,71.03434622,Laura Stacey,Center,151.9396316,57.71840448,Jocelyne Larocque,Defense,164.4675172,46.17158744,,,,,Kendall Coyne Schofield,Center,178.3917326,45.45161295,Lee Stecklein,Defense,172.7948091,62.93875005,Hilary Knight,Center,150.3818272,73.24522147,,,140,80,Kelly Pannek,Center,128.4472537,58.74466955,,,,,,,,,,,,,,,,
8/2/22,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,936,5 on 4,2,0,Viivi Vainikka,Takeaway,t,62,75,,,,,,,,1464,Emma Maltais,Center,166.4318125,46.03181922,Mich Zandee-Hart,Defense,163.6730225,56.49098454,Laura Stacey,Center,145.4770606,38.36928834,Jocelyne Larocque,Defense,174.9929351,52.21235582,Ann-Renee Desbiens,Goalie,183.6571429,43.68999076,Kendall Coyne Schofield,Center,183.1721348,45.95049086,Lee Stecklein,Defense,154.099046,65.47998444,Hilary Knight,Center,166.296705,73.54323902,,,,,,,,,,,,,,,,,,,,,,,,
