game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,frame_id,frame_id_2,time_to_shot,time_to_goal,Player_1_num,Player_2_num,player_diff,away_angle_1,away_goalie_1,away_jersey_number_1,away_team_name_1,away_vel_x_1,away_vel_y_1,away_x_ft_1,away_y_ft_1,away_angle_2,away_goalie_2,away_jersey_number_2,away_team_name_2,away_vel_x_2,away_vel_y_2,away_x_ft_2,away_y_ft_2,away_angle_3,away_goalie_3,away_jersey_number_3,away_team_name_3,away_vel_x_3,away_vel_y_3,away_x_ft_3,away_y_ft_3,away_angle_4,away_goalie_4,away_jersey_number_4,away_team_name_4,away_vel_x_4,away_vel_y_4,away_x_ft_4,away_y_ft_4,away_angle_5,away_goalie_5,away_jersey_number_5,away_team_name_5,away_vel_x_5,away_vel_y_5,away_x_ft_5,away_y_ft_5,away_angle_6,away_goalie_6,away_jersey_number_6,away_team_name_6,away_vel_x_6,away_vel_y_6,away_x_ft_6,away_y_ft_6,home_angle_1,home_goalie_1,home_jersey_number_1,home_team_name_1,home_vel_x_1,home_vel_y_1,home_x_ft_1,home_y_ft_1,home_angle_2,home_goalie_2,home_jersey_number_2,home_team_name_2,home_vel_x_2,home_vel_y_2,home_x_ft_2,home_y_ft_2,home_angle_3,home_goalie_3,home_jersey_number_3,home_team_name_3,home_vel_x_3,home_vel_y_3,home_x_ft_3,home_y_ft_3,home_angle_4,home_goalie_4,home_jersey_number_4,home_team_name_4,home_vel_x_4,home_vel_y_4,home_x_ft_4,home_y_ft_4,home_angle_5,home_goalie_5,home_jersey_number_5,home_team_name_5,home_vel_x_5,home_vel_y_5,home_x_ft_5,home_y_ft_5,home_angle_6,home_goalie_6,home_jersey_number_6,home_team_name_6,home_vel_x_6,home_vel_y_6,home_x_ft_6,home_y_ft_6
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,545,5 on 4,2,4,Hannah Brandt,Faceoff Win,t,31,64,Forehand,Blayre Turnbull,,,,,,1.0,,26.0,inf,20,40.0,-1,1.025803018245301,False,26,Canada,2.193170999999978,-3.617675999999932,25.30095049,43.04351181,-0.2598299629632523,False,23,Canada,1.9825508999999997,0.5270402999999391,25.61184763,50.83044804,2.488320005763293,True,35,Canada,-4.9513407000000065,-3.7896632999999014,13.40121733,46.570245,-1.270855573236489,False,28,Canada,0.7260344999999901,2.347564799999997,26.81594898,72.63075309,0.30535553927758535,False,40,Canada,4.367076300000043,-1.376563800000028,29.0,62.0,,,,,,,,,2.7437572268769608,False,20,USA,-3.161844900000048,-1.3287465000000154,34.50284922,62.908282920000005,2.490616583267005,False,26,USA,-14.502264300000007,-11.04703739999998,34.37457712,51.80422264,-1.0926262354297693,False,21,USA,0.621870599999923,1.1998571999999896,35.17636507,73.06209469,-0.35321689080079854,False,3,USA,9.090089400000068,3.3513188999999777,51.14150504,74.04796108,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,544,5 on 4,2,4,Hilary Knight,Puck Recovery,t,32,71,,,,,,,,38.0,,25.0,inf,21,,-1,-0.9310150200567923,False,26,Canada,4.012216499999965,5.391286199999925,30.53184199,44.1470929,-3.0367875197728225,False,23,Canada,-2.6750765999999615,0.28139280000004874,25.10261768,53.81615624,-2.970313157129208,True,35,Canada,-2.5000856999999677,0.4324506000000383,12.44643042,46.70891303,0.42753071560965894,False,28,Canada,5.40238260000006,-2.461518600000012,30.36980424,67.33649478,-0.44130445769629384,False,40,Canada,0.9789203999999074,0.4624176000000091,33.19523657,64.67903663,,,,,,,,,-2.686232427786907,False,20,USA,-1.5531396000000086,0.7605464999999967,33.79466129,63.51876847,0.5616449944738232,False,21,USA,5.576111100000105,-3.5087315999999547,32.87697003,67.23139132,0.062437730013677195,False,3,USA,5.213174100000302,-0.3259223999999783,55.41388620000001,73.93730818,-1.1531738056261713,False,26,USA,19.571730900000013,44.10789810000001,25.39552223,63.02041462,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,544,5 on 4,2,4,Hilary Knight,Play,t,32,71,Direct,Cayla Barnes,60.0,80.0,,,,39.0,60.0,25.0,inf,21,3.0,-1,-0.9543293578747677,False,26,Canada,3.6549972000000253,5.158136400000046,30.65367523,44.31903078,3.0963771014518002,False,23,Canada,-2.58472770000008,-0.11694960000003363,25.01646009,53.81225792,-3.0847462902856164,True,35,Canada,-2.53649789999999,0.14434619999995846,12.36188049,46.71372457,0.27944164695879264,False,28,Canada,5.749016100000013,-1.6496795999999136,30.56143811,67.28150546,-0.4413043254985283,False,40,Canada,0.9789201000000958,0.46241729999998427,33.22786724,64.69445053999999,,,,,,,,,-2.7606291450972327,False,20,USA,-1.5316494000001057,0.6134720999999388,33.74360631,63.539217539999996,0.546855578669907,False,21,USA,5.884275599999853,-3.5822712000000223,33.07311255,67.11198228,0.09752632724237528,False,3,USA,4.908485699999758,-0.4802301000000142,55.57750239,73.92130051,-1.5123514731289127,False,26,USA,1.224251399999936,20.92326480000004,25.43633061,63.717856780000005,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,541,5 on 4,2,4,Cayla Barnes,Play,t,70,63,Direct,Hilary Knight,43.0,80.0,,,,108.0,130.0,22.0,inf,3,21.0,0,1.0521091902787287,False,26,Canada,3.498895499999861,-6.129596399999997,42.25989849,41.09327981,1.0343221297471012,False,23,Canada,2.3008208999999624,-3.8692211999998705,21.61565147,48.89122915,0.35576971822791453,True,35,Canada,5.4597545999999575,-2.02874039999962,13.00180159,45.94985862,1.2065884127329438,False,28,Canada,2.3549900999999807,-6.177596999999935,35.89053242,59.21897158,0.03126768338166491,False,40,Canada,19.003115100000016,-0.5943770999999742,52.50293645,59.89215713,,,,,,,,,0.671490189883001,False,21,USA,1.4147225999999335,-1.1242554000000382,42.89639189,72.99529329,1.0771937990474507,False,3,USA,5.698397100000108,-10.591333200000044,68.40849944,66.12423694,-0.2649304901102298,False,20,USA,11.686137000000016,3.1705415999999786,33.84648783,68.0037444,1.215971932055944,False,15,USA,3.942923400000069,-10.642013100000085,63.76721647,33.45163452,1.8340156618272463,False,26,USA,-2.4937574886791936,-9.254247435848804,15.608292288113208,54.708971042641515,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,532,5 on 4,2,4,Savannah Harmon,Puck Recovery,t,91,36,,,,,,,,369.0,,13.0,inf,15,,1,0.33167578314050783,False,26,Canada,16.18711740000009,-5.574816299999981,80.79429933,45.4233509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2138208980662916,False,15,USA,13.53957720000011,-2.9399865000001313,86.17017817,41.75505807,1.181674063139658,False,3,USA,4.439162099999834,-10.82645250000013,85.56332646,46.90958618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,485,5 on 4,2,4,Cayla Barnes,Shot,f,57,60,Wristshot,,,,Blocked,t,f,1801.0,,0.0,inf,3,,0,-0.785398163397504,True,35,Canada,0.4787231999999797,0.478723200000033,15.78723404,42.53723404,1.620754701569205,False,23,Canada,-0.24999989999997752,-5.000000099999937,23.45,48.5,2.4592761032326687,False,28,Canada,-2.499999899999956,-2.031249900000063,24.5,41.1875,2.6011731980250965,False,40,Canada,-2.960526300000055,-1.776315600000018,38.05921053,45.83552632,1.0924438976216364,False,26,Canada,6.176470500000093,-11.911764599999941,41.08823529,56.544117650000004,,,,,,,,,2.466851711366234,False,26,USA,-3.879310500000024,-3.1034484000000617,24.21551724,43.42241379,0.37298772547874876,False,20,USA,10.147058700000002,-3.9705882299999917,48.27941176,77.95588235299999,1.4310874485794725,False,21,USA,1.646341499999977,-11.707317000000046,14.06097561,51.12195122,2.9905773025390663,False,15,USA,-7.84090919999997,-1.1931819000002974,37.95454545,20.215909089999997,3.098141737141651,False,3,USA,-5.564516099999963,-0.24193560000004055,58.31451613,62.241935479999995,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,482,5 on 4,2,4,Savannah Harmon,Puck Recovery,t,33,23,,,,,,,,1867.0,,inf,inf,15,,0,2.446854275098049,True,35,Canada,-1.1538462000000038,-0.9615386999999487,14.82692308,41.81410256,2.1587989303425035,False,23,Canada,-0.8333334000000292,-1.2500000999999372,22.97222222,41.33333333,2.647651272560155,False,28,Canada,-2.954545200000034,-1.5909089999998827,18.54545455,37.15909091,2.9304993127572927,False,40,Canada,-5.384615400000072,-1.1538462000000038,28.71794872,42.65384615,1.4288992663240654,False,26,Canada,2.045454599999985,-14.318181599999846,35.63636364,38.54545455,,,,,,,,,1.9513027305738648,False,26,USA,-0.7758620999999621,-1.939655100000266,18.03448276,39.33620689999999,0.5721936372831253,False,21,USA,4.809782699999943,-3.097826099999992,19.45652174,45.18478261,0.13552771398550073,False,15,USA,10.3125,-1.40625,27.84375,30.703125,1.2155654761637051,False,3,USA,3.5937498000001256,-9.687499799999912,58.56770833,54.69791667,1.4132347615336467,False,20,USA,2.712765900000136,-17.074468200000048,65.9893617,58.2287234,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,3,146,4 on 6,4,2,Emily Clark,Takeaway,t,6,14,,,,,,,,354.0,,41.0,inf,26,,-2,-1.6408289305256651,False,26,Canada,0.46659299999845416,-6.651615300000024,10.202615099999946,22.13495394,-1.0039214438160864,False,27,Canada,-4.939917000001515,-7.760230800000016,50.3381335,26.04588286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6438441760171565,False,15,USA,0.6522269999999253,-8.912877000000066,13.332015899999988,22.64542417,0.18012194300969472,False,24,USA,-15.324029999999595,2.790437100000034,18.81659110000001,15.37244974,-2.056478608473955,False,11,USA,22.371297000000254,-42.38154090000002,43.06259,38.07113981,2.5087039297342955,False,5,USA,9.825692999999376,7.207622099999966,11.743727699999965,44.90720381,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,3,146,4 on 6,4,2,Emily Clark,Play,f,6,14,Direct,Emma Maltais,35.0,19.0,,,,357.0,,41.0,inf,26,27.0,-2,-1.458580155475125,False,26,Canada,-1.2119700000002354,-10.754942700000036,9.9340392,21.62904941,-0.9911286653818306,False,27,Canada,-6.5842559999993,-10.057004399999983,49.6274095,24.89918232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.088683148085177,False,15,USA,-3.899250000000052,-7.451274599999991,13.096259400000008,21.85824926,0.1721161709590272,False,24,USA,-18.355803000000037,3.19090199999998,17.070005100000003,15.69056043,-1.125096845376207,False,11,USA,-9.059627999998838,-18.962637599999894,42.648730099999995,35.9564041,2.5087039297342955,False,5,USA,9.825692999999376,7.207622099999966,12.726296999999988,45.62796602,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,139,6 on 4,2,4,Amanda Kessel,Dump In/Out,f,88,79,,,,,,,,546.0,,34.0,inf,28,,-1,2.8080405584487194,False,27,Canada,-22.99863600000009,-7.968994200000008,97.7912226,69.31263077,-2.584383810731372,False,14,Canada,-10.95605909999918,6.8263704000000125,82.93991340000002,71.62162957,3.0055283388793477,False,3,Canada,-8.462834999999984,-1.1586489000000455,74.75984467,50.13152234,,,,,,,,,,,,,,,,,,,,,,,,,2.9496607471183323,False,25,USA,-21.8150159999999,-4.239180000000005,93.5178227,60.27438966,3.057947868232918,False,28,USA,-21.52654200000015,-1.8047939999999763,90.99394319,73.42841518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,139,4 on 6,4,2,Amanda Kessel,Zone Entry,t,75,80,Dumped,Renata Fast,,,,,,546.0,,34.0,inf,28,14.0,-1,2.8080405584487194,False,27,Canada,-22.99863600000009,-7.968994200000008,97.7912226,69.31263077,-2.584383810731372,False,14,Canada,-10.95605909999918,6.8263704000000125,82.93991340000002,71.62162957,3.0055283388793477,False,3,Canada,-8.462834999999984,-1.1586489000000455,74.75984467,50.13152234,,,,,,,,,,,,,,,,,,,,,,,,,2.9496607471183323,False,25,USA,-21.8150159999999,-4.239180000000005,93.5178227,60.27438966,3.057947868232918,False,28,USA,-21.52654200000015,-1.8047939999999763,90.99394319,73.42841518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,132,6 on 4,2,4,Dani Cameranesi,Takeaway,t,6,11,,,,,,,,762.0,,27.0,inf,24,,0,-0.5785868784138771,False,27,Canada,4.263235499999998,2.7845349000000397,2.56168108,24.383385070000003,-0.31786531130157625,False,3,Canada,9.583068300000006,3.1530399000001097,5.84221858,21.248267900000002,-1.5707963267948966,True,35,Canada,0.0,1.0639739999997033,12.21399403,43.31108289999999,-0.9231112235194375,False,26,Canada,6.560653200000033,8.671710899999852,19.39072446,28.451454730000002,1.405895508791824,False,14,Canada,1.494535800000003,-8.98094129999997,5.02905848,42.07728216,,,,,,,,,2.130392457255716,False,28,USA,-2.8399901999999955,-4.533922199999978,4.83244887,46.81474704,-0.26236959732306375,False,24,USA,4.960438800000002,1.3321775999998664,3.69818176,23.606744829999997,2.92471589020422,False,11,USA,-7.544217899999985,-1.6623101999998369,23.99636134,28.132697800000003,-0.013819592573156785,False,25,USA,7.264939799999981,0.10040489999994406,8.18285031,20.18856332,-2.4190621853052994,False,5,USA,-3.758756399999994,3.3135501000001,7.08686744,21.703702560000004,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,132,6 on 4,2,4,Dani Cameranesi,Play,t,6,11,Indirect,Abby Roque,39.0,1.0,,,,765.0,819.0,27.0,inf,24,11.0,0,-0.3869123781942604,False,27,Canada,7.369104599999989,3.00254279999983,3.21848588,24.687987059999998,-0.14686271393970102,False,3,Canada,17.992638600000017,2.6616110999999165,7.3742156,21.55181649,1.5707963267948966,True,35,Canada,0.0,-0.309239099999985,12.21399403,43.31777654,-0.8339940399544334,False,26,Canada,8.168495399999962,9.003648299999725,20.14345809,29.347592299999988,1.1581361611083532,False,14,Canada,4.497367499999996,-10.272710400000094,5.3805569,41.07592869,,,,,,,,,1.7074584367036783,False,28,USA,-0.9161481000000027,-6.661959899999985,4.67872777,46.20906346,-0.17004613932386456,False,24,USA,8.533226699999998,1.4651918999999225,4.45540713,23.759474089999998,2.619451631174018,False,11,USA,-3.7881089999999418,-2.1797091000001245,23.47218751,27.938950669999997,-0.0027903074189024077,False,25,USA,10.08112109999999,0.028129499999920426,9.10544224,20.196410209999996,-0.5579633445846309,False,5,USA,9.691468800000012,6.0486002999999755,7.92216021,22.34682559,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,125,6 on 4,2,4,Abby Roque,Play,t,20,16,Direct,Savannah Harmon,53.0,4.0,,,,977.0,999.0,20.0,inf,11,15.0,-2,-0.9129077361016954,False,26,Canada,3.642857099999972,4.714285800000013,26.9,30.9,1.418147038862067,False,14,Canada,0.4285712999999802,-2.785714199999987,16.75,40.5,-0.22527676944907152,False,3,Canada,9.729729600000017,2.2297295999996436,10.78378378,19.033783779999993,0.6435014479932775,False,27,Canada,0.5660376000000511,-0.4245285000000365,29.31132075,41.14150943,-0.7853981633970717,True,35,Canada,0.07075470000001971,0.07075469999996642,11.48349057,40.73349057,,,,,,,,,0.0410727871629538,False,11,USA,10.528846200000004,-0.43269240000000764,16.93269231,14.00961538,1.1344154239093167,False,24,USA,0.4394103000000271,-0.9421988999999797,17.52929401,36.93718674,-2.5912067029411268,False,25,USA,-10.000000199999874,6.136363800000169,33.08333333,24.227272730000003,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,120,6 on 4,2,4,Savannah Harmon,Play,t,34,3,Indirect,Amanda Kessel,2.0,61.0,,,,1129.0,1199.0,15.0,inf,15,28.0,0,-2.8140121316365376,False,26,Canada,-9.24125459999999,3.1403978999996696,37.1485665,9.876086869999995,2.1373647826698945,False,27,Canada,-1.2666194999999192,-1.991108700000055,36.20791709,32.63542629,1.2729182127431369,False,3,Canada,1.0646604000000082,-3.467804099999796,29.34082176,21.254925600000007,-1.8471975203605775,False,14,Canada,-0.3465531000000155,1.221711599999864,20.65428416,39.88983775,-2.090644100236626,True,35,Canada,-0.4292157000000074,0.7499055000000254,14.35665248,40.40001613,,,,,,,,,2.26025248652546,False,24,USA,-4.879420500000009,-5.91859410000005,24.91632796,30.75720322,1.9932487281218754,False,11,USA,-1.3736475000000326,-3.0558282000000503,43.19585546,35.72792838,-0.6445808274172191,False,25,USA,6.017845200000025,4.523544599999951,41.16005824,63.11548053,3.05398298836852,False,15,USA,-11.785874100000129,-1.035206400000277,35.07816319,9.750753939999996,2.92348473108612,False,28,USA,-9.119543350000114,-2.021196924999984,32.84148214,65.345338535,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,117,6 on 4,2,4,Amanda Kessel,Play,t,2,61,Indirect,Alex Carpenter,34.0,83.0,,,,1203.0,1262.0,12.0,inf,28,25.0,-1,-1.8716355174284514,False,27,Canada,-3.0406947000000173,9.8005998,27.57257548,45.87011189,-1.9164364662368132,False,3,Canada,-4.018885200000071,11.160608700000054,17.85317821,32.50437826,-2.3029161405628775,False,14,Canada,-8.275419900000012,9.207778200000085,6.85989461,56.85256199,-1.5707963267948966,True,35,Canada,0.0,1.3207857000001155,13.08501115,45.63357777,-1.7828655763052776,False,26,Canada,-2.201578312500132,10.225314648214123,32.16187367125,29.447645309464278,,,,,,,,,-1.1755826938891112,False,24,USA,3.695515500000006,8.858692800000085,15.95061531,34.11062812,2.6595248568739875,False,28,USA,-11.273832300000004,-5.898941700000009,2.83263198,58.69023669,-2.8214733811597577,False,25,USA,-12.307126200000127,4.080080400000021,41.05773686,70.22168222,-1.7511230123043222,False,11,USA,-0.9881782800000138,5.420406223636505,37.935124768,36.21769683854546,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,112,6 on 4,2,4,Alex Carpenter,Play,t,7,74,Indirect,Savannah Harmon,25.0,1.0,,,,1347.0,1455.0,7.0,inf,25,15.0,0,2.395760565126749,False,27,Canada,-9.833252099999932,-9.084365400000003,18.84019719,64.44883752,2.756662034133538,False,14,Canada,-11.965763700000007,-4.847824499999973,10.55041947,62.54780543,-1.5707963267948966,True,35,Canada,0.0,0.22906230000018013,13.08501115,44.95020551,2.1088999173578067,False,3,Canada,-1.9022285999999866,-3.1870881000001106,20.49997051,43.17570798,2.3289347467557273,False,26,Canada,-1.7758037999998777,-1.875358200000008,32.80294183,49.05691123,,,,,,,,,-1.279345528249742,False,24,USA,0.2740335000000371,0.913464900000136,16.71884828,48.42822032,2.730845688581408,False,25,USA,-5.606281799999984,-2.4416454000000343,11.29305353,68.36250382,0.598124072615183,False,28,USA,2.7187191000000066,-1.8524982000000634,4.26665355,58.96285673,2.3844353809750083,False,15,USA,-3.667677474324229,-3.4661580283777482,28.456491859594603,29.578556012027043,-2.650878481937217,False,11,USA,-0.7119950173910894,0.38042310434764914,46.64860604130435,57.95727013217391,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,107,6 on 4,2,4,Savannah Harmon,Play,t,25,11,Direct,Alex Carpenter,26.0,61.0,,,,1512.0,1540.0,2.0,inf,15,25.0,0,-1.312939978214547,False,27,Canada,1.3051116000000107,4.948712700000044,31.70213593,41.57228928,-1.5835196043815765,False,14,Canada,-0.020297400000011123,1.5952104000000134,15.32710887,39.21754338,-1.3309163487117242,True,35,Canada,0.6734853000000385,2.753533200000149,11.71474895,40.84158724,-2.4012058553513427,False,3,Canada,-0.8229099000000417,0.751974300000029,18.76412775,26.04306392,-2.6995178837154308,False,26,Canada,-6.0471308999999,2.8622135999999188,36.62188298,33.60299343,,,,,,,,,2.4585841846881027,False,28,USA,-3.0547675799999974,-2.4855095999999577,-2.458127992,40.57848809,-2.5920758307643204,False,25,USA,-5.569589699999931,3.41104289999997,30.01083549,58.67217246,-1.9418924529307764,False,11,USA,-1.6148727000000207,4.150013100000081,45.04611731,49.9933667,-1.3793842108811087,False,15,USA,1.5202682999999695,7.845145799999642,18.29412308,15.494440119999993,2.5500151964940185,False,24,USA,-1.1659889999999606,-0.7833611999998169,17.31971669,38.64515621,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,105,6 on 4,2,4,Alex Carpenter,Shot,f,24,58,Wristshot,,,,On Net,f,f,1567.0,,0.0,inf,25,,0,-0.9827937929908913,True,35,Canada,1.3235291999999887,1.985294099999848,13.08823529,45.75735294,-2.5088437970847273,False,27,Canada,-10.887096599999992,7.983871199999868,18.94354839,48.50806452,-2.645169900184914,False,26,Canada,-9.000000000000128,4.875000000000043,32.3,42.65,-2.321413017179975,False,3,Canada,-4.245921300000042,4.552051199999951,19.75520615,31.51009399,0.463647425000901,False,14,Canada,0.6521739000000082,-0.32608680000009826,17.08695652,40.95652174,,,,,,,,,-0.8672923377400296,False,28,USA,4.809725999999994,5.669867400000115,3.307082204,47.0490398,2.6237850775196416,False,25,USA,-2.191582799999985,-1.248444599999985,28.25,60.0,2.884790735905694,False,11,USA,-12.352587300000124,-3.243789900000138,35.16175292,49.60812633,-2.437978867991324,False,15,USA,-5.625,4.772727300000099,24.6875,18.295454550000002,-0.7853981633974483,False,24,USA,7.5,7.5,19.0,40.75,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,102,6 on 4,2,4,Savannah Harmon,Puck Recovery,t,40,1,,,,,,,,1667.0,,19.0,inf,15,,0,0.7853981633974243,True,35,Canada,2.2222223999999713,-2.2222223999998647,13.90740741,40.09259259,0.10379233992462959,False,27,Canada,11.612903099999983,-1.2096774000000465,15.37096774,34.59677419,1.1408147494561138,False,26,Canada,6.750000000000043,-14.718750000000256,36.65,10.599999999999994,0.694738270295074,False,3,Canada,5.000000100000044,-4.166666700000121,18.91666667,23.944444439999998,-1.0121970280805859,False,14,Canada,1.013513400000008,1.6216215000001455,19.84459459,43.10135135,,,,,,,,,0.7509290598326321,False,28,USA,4.166666700000015,-3.8888889000001114,11.38888889,46.9537037,0.02040532116114167,False,25,USA,7.067307599999992,-0.14423069999999427,38.875,57.375,0.5404195131048101,False,11,USA,6.874999800000126,-4.125000000000085,33.45833333,36.875,0.4695999225110257,False,15,USA,16.20967740000026,-8.225806500000203,31.79838710000001,4.1209677399999975,1.695151313546763,False,24,USA,-0.5921051999998994,-4.736841900000073,21.45394737,39.88157895,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,94,6 on 4,2,4,Amanda Kessel,Play,t,18,3,Indirect,Savannah Harmon,39.0,1.0,,,,1909.0,1957.0,11.0,inf,28,15.0,0,-2.3246260398413643,False,26,Canada,-5.476190699999961,5.83333350000018,39.06349206,13.888888890000004,2.5283853039079522,False,3,Canada,-9.204545400000015,-6.477272699999901,21.10227273,8.988636360000001,-1.9655874588023654,False,14,Canada,-2.1634617000000134,5.192307899999804,15.91826923,17.596153849999993,-2.5393053143513815,False,27,Canada,-9.230769300000006,6.346153799999996,24.55769231,30.78846154,-2.3561944901929133,True,35,Canada,-0.18750000000004263,0.18749999999982947,12.45,40.55,,,,,,,,,-1.8867665837127747,False,11,USA,-2.833333199999899,8.666666700000292,40.55555556,11.638888890000004,0.09966868100599462,False,15,USA,6.250000199999874,-0.6250001999998744,44.54166667,1.895833330000002,-2.1375255443183994,False,24,USA,-6.299999999999919,9.899999999999949,18.03,9.060000000000002,-3.050932766389041,False,28,USA,-1.3524588000000293,0.12295080000001235,15.03688525,4.655737700000003,-2.1375255477469697,False,25,USA,-7.205882399999908,11.32352939999997,53.83333333,29.083333330000002,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,88,6 on 4,2,4,Savannah Harmon,Play,t,30,7,Direct,Megan Keller,67.0,35.0,,,,2089.0,2118.0,5.0,inf,15,5.0,0,-0.8505233045577137,False,26,Canada,5.2016129999999805,5.927419199999946,36.68951613,29.471774189999998,0.11942889825808034,False,3,Canada,3.4090908000000297,-0.4090907999999871,18.93181818,23.31818182,-0.5404195002706205,False,14,Canada,1.293103500000008,0.7758621000000687,18.69827586,44.31896552,-2.0344440131289963,False,27,Canada,-0.7758620999999621,1.5517239000001126,30.163793100000003,42.92241379,0.15264928793286706,True,35,Canada,2.785714199999987,-0.4285713000000868,11.96428571,40.67857143,,,,,,,,,-2.6901395673011663,False,11,USA,-4.194915299999984,2.033898300000061,31.83898305,41.09322034,-0.72664234068172,False,24,USA,2.327586299999993,2.06896559999997,15.35344828,37.00862069,-1.1341691669813554,False,28,USA,3.28125,7.03125,5.640625,47.015625,-1.333422116980757,False,25,USA,1.3392854999998605,5.535714299999999,51.90178571,71.74404762,0.0,False,15,USA,8.486842200000098,-0.0,26.07894737,6.5,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,3,86,6 on 4,2,4,Megan Keller,Play,t,64,30,Direct,Alex Carpenter,47.0,70.0,,,,2155.0,2174.0,3.0,inf,5,25.0,1,0.4955516734858285,False,26,Canada,8.671875,-4.6875,55.1875,32.25,-2.0701430920419197,False,3,Canada,-1.578947399999997,2.8947365999999164,24.59210526,34.53947368,-0.41241045615473937,False,14,Canada,3.243243299999996,1.418918999999903,22.56756757,45.06081081,1.446441427632677,False,27,Canada,0.2419353000001223,-1.9354838999998236,34.92741935,39.33064516,-1.4994888620096092,True,35,Canada,0.18749999999998934,2.6249999999999574,14.8375,41.975,,,,,,,,,2.677945044589129,False,11,USA,-0.6000000000000938,-0.2999999999999403,32.23,38.99,-1.892546881191539,False,24,USA,-0.27777780000000973,0.8333334000000292,18.58333333,38.75,1.8925468811915105,False,28,USA,-0.3749999999999787,-1.1250000000000426,17.6625,42.4875,2.802300055935754,False,25,USA,-6.538461300000051,-2.307692099999983,51.07692308,72.61538462,0.24497866312698954,False,15,USA,1.1999999999999744,-0.3000000000001535,37.6,1.8499999999999943,-1.8525681906177613,False,5,USA,-3.055555499999869,10.555555499999869,62.27777778,25.22222222
